,kobe,yield_val,k1,k2,reward
50,0.7597245790695426,0.8225403060607454,0.053946277738316055,5.285619701422828e-06,1.582264885130288
51,0.754517094184816,0.841904764996467,0.02034194812536804,0.0014359577022430604,1.596421859181283
52,0.5506493426537342,0.9808974384095045,0.0014931523036334216,0.1757463722168245,1.5315467810632386
53,0.5907773343797224,0.9663501800228241,0.0016398703048515475,0.15081993164056656,1.5571275144025465
54,0.4171579293683174,1.0136086004228395,0.0010761371289387872,0.2514296750777968,1.430766529791157
55,0.679054058867637,0.9227791476399122,0.6147215968716627,0.39267956465211434,1.6018332065075493
56,0.4616264648894754,1.0050324820016414,0.0002611718320001538,0.22662191895300315,1.4666589468911169
57,0.6164911786008462,0.9556426169641186,0.00011334894872438154,0.13328408118129895,1.5721337955649648
58,0.5592166466184229,0.9781588686387447,2.7268067733467378e-05,0.1701088916299547,1.5373755152571675
59,0.6967251388732493,0.9099286991039464,0.6321077217027944,0.38019437776831944,1.6066538379771957
60,0.24690504745484043,1.0300230913597441,0.06652504737771961,0.36717082848296395,1.2769281388145846
61,0.2063354594175067,1.0307799332652754,0.09808581520723311,0.4037127008149325,1.237115392682782
62,0.4678353334388069,1.0035668884010982,0.0019292779588748507,0.22363899111815844,1.471402221839905
63,0.2443489414615712,1.030107987051619,0.06369719520484732,0.36779615514150477,1.2744569285131901
64,0.5118228018474507,0.9927347944019391,1.6856486124786627e-05,0.1981638602132751,1.5045575962493898
65,0.4891361731717452,0.9986618411013855,4.355512266116565e-05,0.2111247852557504,1.4877980142731306
66,0.7224419063618466,0.8875882603460742,1.9796922967647905e-05,0.042858624186204855,1.6100301667079209
67,0.760510050097726,0.8181359061512435,0.06238196724339026,0.00023340633467941463,1.5786459562489696
68,0.7477350206018087,0.8573839423144536,3.4423303457913426e-05,0.007145376514576862,1.6051189629162623
69,0.49391076437453607,0.9973916478486962,0.0011137336977858903,0.20872974840796538,1.4913024122232321
70,0.3367777304023025,1.0242850664350622,0.001388931053162873,0.29594589141372346,1.3610627968373648
71,0.7695286454233049,0.5043215681182358,1.3615636722262632,0.09424789492126784,1.2738502135415408
72,0.30208519259300526,1.0271077232733832,0.01796526820137989,0.32010006921620443,1.3291929158663884
73,0.3493298818405941,1.023018476866998,0.0011506393466101566,0.2888708497342888,1.3723483587075922
74,0.7618201251091098,0.8095117121963004,0.07816562431701049,0.0002860575241116917,1.5713318373054102
75,0.676972839792896,0.9237657359607306,0.5730997902627917,0.3662082408598627,1.6007385757536268
76,0.743521003560345,0.8629977482233999,0.0025629969979038547,0.01515969794277365,1.606518751783745
77,0.7607717843993855,0.8167190968897803,0.06478946253257833,0.00012945003782505876,1.5774908812891657
78,0.7534749473249602,0.8459147515667498,0.010302306594163417,5.285619701422828e-06,1.59938969889171
79,0.3461998578878244,1.0233587157284152,1.4448851429998738e-05,0.290309164653008,1.3695585736162397
80,0.5329755440842142,0.986618316603805,1.625181215495489e-05,0.18583694814099383,1.519593860688019
81,0.4659848578644557,1.0040862989203527,0.00010220013876157741,0.22414676682229429,1.4700711567848084
82,0.40152182782910056,1.0162013834640264,1.9796922967647905e-05,0.25973321300543706,1.417723211293127
83,0.7801517872450334,0.48278327545991606,1.3305324437221455,0.05530688814153348,1.2629350627049494
84,0.6632855224836713,0.9321753622722878,0.5931807750569025,0.3962336296253352,1.5954608847559593
85,0.28144721141704987,1.028417882065051,0.029907797103836772,0.3353936002676311,1.3098650934821008
86,0.3417797659683215,1.0237991665887702,0.0010850004361324605,0.2930649311403084,1.3655789325570917
87,0.7813081846799019,0.4804022104807551,1.32898808216551,0.05158569811242669,1.261710395160657
88,0.7922711005166008,0.45770501085218296,1.3218648282249932,0.01787876462408388,1.2499761113687837
89,0.7941831712827994,0.45345604253144517,1.3265711951080068,0.012447516386328072,1.2476392138142445
90,0.5408503297921894,0.9840808843982336,0.0012035424376396584,0.1815271181900613,1.524931214190423
91,0.7571481573344794,0.8333089381794371,0.035015278810069606,0.0005636781890616671,1.5904570955139166
92,0.3065691664918152,1.0267457328680396,0.0024778950386911735,0.3133309199309298,1.3333148993598547
93,0.7015822504492708,0.9057527798740515,1.711295708243264e-05,0.06519734357093093,1.6073350303233223
94,0.6377168035835719,0.9455336954668727,7.696913968343217e-07,0.11829302059174177,1.5832504990504446
95,0.32678655081299457,1.0251918242354017,7.82772641294508e-07,0.3011921343514037,1.3519783750483962
96,0.762966138018587,0.7984835815804507,0.09800349792702373,0.00017625764244144637,1.5614497195990378
97,0.22020047095949435,1.0306706327853958,0.09023261909856309,0.3919023714754636,1.25087110374489
98,0.4451779073233964,1.0084365100418111,0.0006255376877370399,0.23585400117925137,1.4536144173652075
99,0.4393258619565126,1.0095788139318747,0.0007849292498591127,0.239133942817569,1.4489046758883872
100,0.6722529543763635,0.9270332179600831,0.5998856418643517,0.3906012351269269,1.5992861723364467
101,0.47620305438313015,1.001771187494791,3.3995866513966363e-06,0.2184005311786486,1.4779742418779211
102,0.2223820135994866,1.0306387060414086,0.07870726640344496,0.38644060622143794,1.2530207196408951
103,0.6861248998985197,0.9171817889611908,0.6560949824549046,0.4119459842650186,1.6033066888597105
104,0.7677551424747531,0.5075246268758982,1.3335883309389716,0.09196185386942629,1.2752797693506512
105,0.21580898429632478,1.03072049539288,0.0824003267557707,0.3919023714754636,1.2465294796892046
106,0.6558934989381489,0.9361207480031029,0.603585159976245,0.4121389148710727,1.5920142469412517
107,0.7634889110305413,0.7879879399366259,0.11692015070753242,5.2146811748809974e-05,1.551476850967167
108,0.6525176928846563,0.9377314454301767,4.4184304850363685e-05,0.10727727328987788,1.590249138314833
109,0.2178901168402487,1.0307049250552578,0.08614934491711801,0.3919023714754636,1.2485950418955065
110,0.3310342285790152,1.0248174157968277,0.0012392723018958972,0.29912986095912336,1.3558516443758428
111,0.5178080600466201,0.9907928761676608,0.0034344455569641935,0.195712429554005,1.5086009362142807
112,0.7752434123422736,0.49250998236880333,1.3279156978009896,0.06882252255012276,1.2677533947110768
113,0.6268055055518496,0.9508724289496023,6.422380010215507e-05,0.1261141590600427,1.5776779345014518
114,0.7485469374295367,0.8561424076512258,4.4596499050445545e-06,0.005684551240671146,1.6046893450807627
115,0.5676239429435631,0.9752254197912081,3.2795947829535426e-05,0.16494431185640457,1.5428493627347712
116,0.7079216587362647,0.9006383216583226,1.4830221978823427e-05,0.058818548521095554,1.6085599803945874
117,0.47128502702455477,1.0029028743926145,1.3153710291948862e-07,0.22115559303884794,1.4741879014171693
118,0.66144559964941,0.9331697203299625,0.5903190977429946,0.3962336296253352,1.5946153199793724
119,0.2669699119538371,1.029181813386753,0.041228739980321324,0.34721553599971167,1.29615172534059
120,0.25232037459365597,1.0298255158235925,0.05791894606961076,0.3611102999889774,1.2821458904172485
121,0.5289000140635937,0.9878429495397894,2.070580598052116e-05,0.18823511728153453,1.5167429636033831
122,0.5962315415943797,0.9643340941762537,2.5876584458406586e-05,0.14678525123989516,1.5605656357706335
123,0.394621572405406,1.0172491526918788,0.0001281991710965286,0.2635584757098297,1.4118707250972848
124,0.7716473743968952,0.5002552202151058,1.3449448681002967,0.08392342995275136,1.271902594612001
125,0.7327019857584789,0.8768602911728488,1.9594197968883747e-05,0.03000977831903756,1.6095622769313276
126,0.7460617419678789,0.8598786782531671,8.120138615399659e-07,0.010030120854807631,1.6059404202210459
127,0.7423087897829483,0.8650797002754496,0.00018409970371637083,0.016212810487600954,1.607388490058398
128,0.2919000995979887,1.0277692320770282,0.017570729266062464,0.32584472138253967,1.319669331675017
129,0.25427610613477436,1.0297450133910884,0.053519064791067134,0.35854351286447944,1.2840211195258626
130,0.671122540111456,0.9276620636904492,0.5910376692295449,0.3856629259381723,1.5987846038019051
131,0.4736301106253764,1.0023650508971713,2.7549553394529e-05,0.21985028679084795,1.4759951615225477
132,0.37051274839382936,1.0205682659292408,3.6308206446979255e-07,0.27681159979273406,1.39108101432307
133,0.3994959198292471,1.0165133041165677,6.433312544687313e-05,0.2608596912803951,1.4160092239458149
134,0.6336004029652692,0.9475879626638252,2.999990444579653e-06,0.12126696344339527,1.5811883656290944
135,0.2646881894811485,1.0292852947892772,0.04162329511219148,0.34868448583196365,1.2939734842704258
136,0.762082244108918,0.8075142076535098,0.08167258479303702,0.00021562878921728423,1.5695964517624277
137,0.374086441387521,1.020111440721895,2.5582574648900364e-06,0.2748381979018772,1.3941978821094159
138,0.4376545556497536,1.0099360893354608,2.7268067733467378e-05,0.23984248687148751,1.4475906449852143
139,0.7465088738641342,0.8590684723842478,0.0008435254334870116,0.00957965312743548,1.605577346248382
140,0.3742352730811236,1.0200859548994534,0.0003033102292793261,0.2748381979018772,1.394321227980577
141,0.5369777627444653,0.9853940249147533,3.811001326801402e-06,0.18346835918568472,1.5223717876592184
142,0.7541074349218393,0.8437484341841556,0.015238718634551375,0.0004814063304164895,1.5978558691059948
143,0.6177862917544298,0.9550621068796844,7.005559351893381e-05,0.1323829758976164,1.5728483986341142
144,0.7741716218502361,0.49476698025450816,1.3305324437221455,0.07263485567729822,1.2689386021047442
145,0.6822351233563523,0.9207259887011241,0.6028316628214154,0.38034100810921945,1.6029611120574763
146,0.629490554337161,0.949538229757096,0.00044091416490076116,0.12433651749094535,1.579028784094257
147,0.7411358888766865,0.8663176112034152,0.001889943868942312,0.01864911653577303,1.6074535000801018
148,0.48154138748115,1.0004230687365592,0.001388931053162873,0.21580086925863456,1.4819644562177092
149,0.47010147448054335,1.0031711465893454,1.3153710291948862e-07,0.22181771685201457,1.4732726210698888
150,0.74469837133887,0.861518997949522,0.0016991362723722152,0.012933218677247171,1.6062173692883919
151,0.5995324158420579,0.9629806373213791,7.480256472828384e-06,0.14461792553528982,1.5625130531634368
152,0.641769008316142,0.9434327639648963,0.00024216213729115997,0.11540475606531894,1.5852017722810383
153,0.7275118115035593,0.8824538169261151,0.00015664855828321947,0.036759180761922874,1.6099656284296744
154,0.4477312469299452,1.0079539516160807,2.6493675930750328e-05,0.23427049772371605,1.455685198546026
155,0.5728458885613964,0.9732705283948687,0.0007683670998998447,0.16192336015723063,1.5461164169562651
156,0.6695003926299686,0.928511835962003,0.5813692019881902,0.38069794210621954,1.5980122285919718
157,0.629594346097761,0.9495339867613903,7.810379619073972e-05,0.12414865092862987,1.5791283328591512
158,0.53479132582763,0.9860555611380925,0.0001281991710965286,0.18479869070549693,1.5208468869657223
159,0.7844326449512191,0.47373876971760437,1.3400304489151915,0.043997256006751195,1.2581714146688234
160,0.3386511089448365,1.0241104804363945,0.0004831912942235165,0.2946536508694041,1.362761589381231
161,0.7507868843376855,0.8524751110462251,0.0004140278910769249,0.0016722451067635279,1.6032619953839107
162,0.5894231946251146,0.9670392677933235,0.00023815880486938715,0.1512618719122521,1.556462462418438
163,0.3135804223717623,1.0262212137271507,0.0218859233638104,0.3146613715429975,1.3398016360989131
164,0.5745202701320793,0.9725591105469111,0.0017260558531226695,0.16116861701314403,1.5470793806789904
165,0.5532927081240501,0.980150973145142,0.00010478080842492051,0.1737329258884476,1.533443681269192
166,0.6938818578410791,0.9115872242456342,8.776494956942292e-06,0.0725662529410357,1.6054690820867132
167,0.7719194416863768,0.49903005539905926,1.3279156978009896,0.07825986562133422,1.270949497085436
168,0.5944912035819526,0.9650396171200764,2.9790544493683157e-05,0.1479200368252903,1.559530820702029
169,0.5842548372215439,0.9690727257766654,4.355512266116565e-05,0.1545110519181432,1.5533275629982093
170,0.31957153906056074,1.0257837449703335,6.735531737090631e-05,0.3052893516545041,1.3453552840308942
171,0.5626720156081992,0.976967393971425,2.569226482193944e-05,0.1679933340069392,1.5396394095796242
172,0.2688278571437314,1.0291004830129298,0.04594861087721681,0.3475475604575483,1.2979283401566613
173,0.43583397537260155,1.0102839285965561,7.98134581500795e-06,0.24084202673702876,1.4461179039691576
174,0.6881976706350001,0.9153926469067739,0.0017260558531226695,0.07834949019137574,1.603590317541774
175,0.6802966874715646,0.9219931889349597,0.599297670257357,0.38034100810921945,1.6022898764065243
176,0.6881489457616444,0.9165828503484241,0.5933369295045853,0.3662082408598627,1.6047317961100687
177,0.3083506865104978,1.0266429524733465,0.006301254283579652,0.3133309199309298,1.3349936389838444
178,0.6226766063168331,0.9527885853329114,0.0002813387265984893,0.12907026346698253,1.5754651916497444
179,0.7690597372970802,0.5053563353810944,1.3410296190302318,0.09054730167615248,1.2744160726781746
180,0.5230990691634032,0.9895493178092889,4.503597178944158e-07,0.19162195350205785,1.512648386972692
181,0.3335778279808428,1.0245902274592398,7.445806427082424e-05,0.2973894164670365,1.3581680554400826
182,0.5480233890749673,0.9818537760617925,0.00044091416490076116,0.17701084517434265,1.5298771651367598
183,0.7639779775477715,0.5157107412817457,1.3492727902526653,0.10821999105562058,1.2796887188295172
184,0.40840318759698535,1.0151075444589945,1.9594197968883747e-05,0.2559491227060152,1.4235107320559799
185,0.4485769831366224,1.0077777469143785,0.00012562468444372838,0.23383022428041078,1.456354730051001
186,0.7630886006722286,0.7955181770871775,0.10425774212351988,0.0006677423255260218,1.5586067777594061
187,0.7651067298964479,0.5135584683297911,1.3577715628490181,0.10731055473887981,1.2786651982262391
188,0.5656873541013449,0.9759064830457367,8.026612701880591e-05,0.16615478568959513,1.5415938371470816
189,0.36857003672600824,1.0208115546908128,2.451069313003573e-08,0.27788543143189803,1.389381591416821
190,0.5068132380386563,0.9940990138634447,7.645294587131299e-06,0.2010427288463995,1.500912251902101
191,0.7634289631477654,0.7903945043864595,0.11243870169832794,6.148632549773936e-06,1.553823467534225
192,0.7553994144485024,0.8399096415115276,0.021708407468098365,2.451915645692713e-07,1.59530905596003
193,0.41959599948856724,1.013116120379375,0.002874956812083721,0.25059439310856374,1.4327121198679422
194,0.6193326703380846,0.9543382531556268,0.00022889185115426702,0.1313689227670464,1.5736709234937114
195,0.39682330771332563,1.0169063830114522,0.0005390862054622308,0.26246103189006187,1.4137296907247778
196,0.6016868518892411,0.9620674561929641,0.00015285412359017196,0.14324354835473058,1.5637543080822052
197,0.41276995328294575,1.0143901069865977,2.73298180343357e-06,0.25354295865959503,1.4271600602695433
198,0.7133424063169769,0.8956326761017419,0.0022280166483363037,0.053861732477773025,1.6089750824187188
199,0.26004678563402117,1.0293942064360744,0.03112793889761585,0.34836165351943216,1.2894409920700955
200,0.21229720197804972,1.0307568007757328,0.09222869303709791,0.3976793910403643,1.2430540027537826
201,0.7792342622114905,0.48464434109797994,1.3425144322005795,0.06039586193942191,1.2638786033094704
202,0.2951490484559732,1.0274360301198193,0.0009207550563535667,0.31949167032932224,1.3225850785757924
203,0.35066723711947245,1.0228773397713848,0.0009207550563535667,0.28806427471590074,1.3735445768908572
204,0.5860175092290367,0.9681210403879429,0.0025629969979038547,0.15415816160724943,1.5541385496169795
205,0.4062471119017088,1.0154553225050234,1.6424224582074282e-05,0.2571338509343671,1.4217024344067322
206,0.32316533123033175,1.0254589847522562,0.013541434402529945,0.3069070633283162,1.348624315982588
207,0.5198874607585251,0.9904735318098066,3.811001326801402e-06,0.19349232732746496,1.5103609925683317
208,0.49944582246965624,0.9960226211870498,0.0003585909247351366,0.20536008492531221,1.495468443656706
209,0.5131414545971192,0.9922955473780224,0.0009919988591198803,0.1976898657698024,1.5054370019751415
210,0.3104665663770278,1.0264731708000192,0.0020571808231439302,0.3109928836684301,1.336939737177047
211,0.5975044473548763,0.9637501246939546,0.0005948534161333298,0.14612889385653952,1.561254572048831
212,0.516426106483006,0.9914263193319547,0.0003677683815456641,0.1956073776590647,1.5078524258149608
213,0.7496135121616548,0.8540672046771687,0.0021229607951579604,0.0045270083257800825,1.6036807168388236
214,0.6757002036966439,0.924327135004488,0.5640035019330597,0.36140827034781525,1.600027338701132
215,0.7764968432313073,0.4903412251992265,1.3413030653352693,0.06848280784598729,1.2668380684305338
216,0.7633267026452764,0.7929314597519556,0.10781852840998857,1.0814880825285589e-05,1.5562581623972318
217,0.693410170090933,0.9126434261131803,0.6250028238337,0.38034100810921945,1.6060535962041134
218,0.30401188223286624,1.0269653473371065,0.0218859233638104,0.32010006921620443,1.3309772295699727
219,0.3417797659683215,1.0237991665887702,0.0010850004361324605,0.2930649311403084,1.3655789325570917
220,0.7810376574834597,0.4808898618264714,1.3266262068492471,0.051848388096842224,1.261927519309931
221,0.2134081831255909,1.0307435394240727,0.09524696837748214,0.39807522024490805,1.2441517225496637
222,0.44145727232412263,1.0092010399927025,1.4069231256855588e-05,0.23773804418709288,1.450658312316825
223,0.7579798955356466,0.8289880711280756,0.04521551744424254,0.0018659888110866898,1.5869679666637222
224,0.7257666707918244,0.8842745026407443,2.5876584458406586e-05,0.038869884747105996,1.6100411734325686
225,0.5880148381507794,0.9676012845750777,0.0001584225948783615,0.1521423535342451,1.5556161227258571
226,0.7171206039373619,0.8925163559571208,0.0006062900347266267,0.04916256041518302,1.6096369598944826
227,0.5930954957104488,0.9655916675964586,0.00011893631963008546,0.14885356530813415,1.5586871633069075
228,0.28853657105466735,1.0277749878947513,0.00026028912699732566,0.3231577700408208,1.3163115589494185
229,0.5785730091641589,0.9711719391293614,0.0005889253975169053,0.15827757053445407,1.5497449482935202
230,0.5812665014446656,0.9702157169722667,2.5876584458406586e-05,0.1564039496307218,1.5514822184169323
231,0.6142561464311878,0.9566005666178411,0.0004796297781716752,0.13492306537274235,1.5708567130490287
232,0.7683516519625635,0.5069662801095776,1.3492727902526653,0.09501248563189918,1.275317932072141
233,0.7340329037313869,0.8753504697628927,8.120138615399659e-07,0.028207184290044637,1.6093833734942795
234,0.34620052668368867,1.0233586342940497,1.5837288286092238e-05,0.290309164653008,1.3695591609777384
235,0.6639303021220275,0.9309264394625418,0.0021741660829205506,0.0990430629587832,1.5948567415845694
236,0.5254569428335967,0.9888619064980954,1.1549066640625332e-07,0.1902453711600087,1.514318849331692
237,0.7955998087142073,0.4504689155843289,1.302032541826819,0.004941286107846082,1.2460687242985362
238,0.44394038970180305,1.0087114264703194,3.8224136960233355e-05,0.23637192449171074,1.4526518161721225
239,0.7756971219469893,0.491922467724491,1.3361124133276785,0.06968214701929053,1.2676195896714804
240,0.36507071342046027,1.0212407137148483,7.98134581500795e-06,0.2798236081408689,1.3863114271353085
241,0.7950717821159945,0.45096654344960224,1.3334651610297015,0.009822126707603906,1.2460383255655967
242,0.7623160878998958,0.8052148001160976,0.08614934491711801,0.00039138455136017436,1.5675308880159933
243,0.7154402743147515,0.8928337643350799,0.6229152545650953,0.3438133521636301,1.6082740386498315
244,0.7946012401193221,0.45287189157880786,1.3149359058702008,0.0100070181672339,1.24747313169813
245,0.4848701976637502,0.9996958392526332,0.000228293100050736,0.21358882909867352,1.4845660369163833
246,0.5518972151208132,0.9806017761890429,0.00023800263464464192,0.1746166269632286,1.5324989913098561
247,0.4589659597325835,1.0056119144197755,0.00014549634908111574,0.2280695205719856,1.464577874152359
248,0.6596908007239806,0.9336374798759959,0.00048755685114217767,0.10185896107221995,1.5933282805999764
249,0.5208720916244141,0.990181692317573,0.00012702107866479826,0.19295621736032528,1.511053783941987
250,0.2860868015632524,1.0281458282497877,0.02661203792615563,0.33175145432900904,1.31423262981304
251,0.24204296096310304,1.030183023724013,0.06925577511031798,0.37103342803251954,1.272225984687116
252,0.7340329037313869,0.8753504697628927,8.120138615399659e-07,0.028207184290044637,1.6093833734942795
253,0.6738819927102796,0.9259016839554091,0.6250028238337,0.4065086965073133,1.5997836766656888
254,0.49224627727700043,0.9977721035718304,0.0016991362723722152,0.2098446692707141,1.4900183808488308
255,0.2492489837873228,1.0299409836891282,0.0627980195215079,0.3645326769334116,1.279189967476451
256,0.49743320031888993,0.9965579450772006,0.00015664855828321947,0.20644808193280795,1.4939911453960906
257,0.7647916808074247,0.514189194606891,1.3543454454686155,0.10731055473887981,1.2789808754143157
258,0.7588090469373387,0.8268708614873179,0.04599376265516985,5.285619701422828e-06,1.5856799084246567
259,0.691563887155909,0.9132692382611699,1.4830221978823427e-05,0.07471623399390964,1.604833125417079
260,0.27063057884201047,1.0289332384899526,0.0641721502014219,0.3522490994372996,1.299563817331963
261,0.78759132361401,0.46623711894327885,1.3472596715968455,0.03435455357172881,1.2538284425572888
262,0.35456504436528613,1.0224597381529454,9.542825262564051e-05,0.2856737004286481,1.3770247825182316
263,0.3141954392069734,1.026190457096817,0.018407292538826128,0.3133309199309298,1.3403858963037905
264,0.6440704621870739,0.9419217654181469,0.5813692019881902,0.40827911468039196,1.5859922276052207
265,0.7188027073088361,0.8910632710952857,4.8589149237641645e-06,0.047061592313235756,1.6098659784041218
266,0.42959725995605436,1.0114469883377182,4.9837905217396786e-06,0.24428074823510448,1.4410442482937724
267,0.7251232209791707,0.8849267975015627,2.5876584458406586e-05,0.03965396526345359,1.6100500184807334
268,0.6248625700000611,0.9517845648067597,0.00012402708444810917,0.12749609702165357,1.5766471348068207
269,0.4783374684237895,1.0011962154247112,0.0012017655789348185,0.21754814125507999,1.4795336838485007
270,0.31955458039384893,1.0257861252502347,0.0004903789459888419,0.30541085907730053,1.3453407056440836
271,0.2500590168166056,1.0298513036649612,0.045287236907401864,0.35854351286447944,1.2799103204815667
272,0.766798772097516,0.5099014196218834,1.3428089032548,0.09775674234900114,1.2767001917193994
273,0.47472769675350585,1.0021126427645444,1.6856486124786627e-05,0.21923199053777387,1.4768403395180503
274,0.2593855427374825,1.0295379095549666,0.05541603173232201,0.35608517852044846,1.288923452292449
275,0.6084628718847827,0.959201357575267,3.3995866513966363e-06,0.1386879678509404,1.5676642294600498
276,0.7494422034053351,0.8547350652206755,2.804852914984017e-06,0.004049296664657226,1.6041772686260107
277,0.7839141515201045,0.47507146779300025,1.3305324437221455,0.04419560762261074,1.2589856193131048
278,0.6396250166532933,0.9445565071864206,6.735531737090631e-05,0.11692275393306917,1.584181523839714
279,0.5549027975783153,0.9796177559236392,5.300794718993325e-05,0.17274180523845753,1.5345205535019546
280,0.4218454168299544,1.0128347421340376,8.026612701880591e-05,0.2485713951431216,1.434680158963992
281,0.5711471877464186,0.9739293863983134,0.00035541283784716805,0.1628563244283231,1.545076574144732
282,0.3879679569045038,1.018220913857185,7.740397062936757e-05,0.2672062451540199,1.4061888707616887
283,0.25702942707319026,1.0295474003768323,0.07791920915445993,0.3649166223907596,1.2865768274500227
284,0.7615318610553199,0.8118564980973193,0.07358594627273285,9.884404588065526e-05,1.5733883591526392
285,0.7113855206063673,0.897706111964523,2.5876584458406586e-05,0.0552012225229169,1.6090916325708902
286,0.7775206163406392,0.4880375185371839,1.32898808216551,0.06258363927679485,1.265558134877823
287,0.7728034807938545,0.49746581232642967,1.3305324437221455,0.07655419191590404,1.2702692931202841
288,0.3669775852118413,1.0210010101161777,0.00041537547839154854,0.2788792312916869,1.387978595328019
289,0.6855230650743549,0.9184648180996375,0.5971294982790729,0.37220016973435743,1.6039878831739924
290,0.3978607592004437,1.0167586774713846,0.0002174462281830375,0.2618013926728016,1.4146194366718283
291,0.7389149382278158,0.8693180250550196,0.0010113111410518312,0.021663204528697133,1.6082329632828354
