7.183565698638928465e-01,1.031380682225439216e+00,1.960302517984632972e-04,2.949793413094974337e-01
6.957908386767938103e-01,1.038810939879356354e+00,1.052602354520534351e-05,3.348180207034848754e-01
8.762093519426775723e-01,6.386117388649727999e-01,1.239618137097332262e+00,4.359271598082230248e-02
6.741266834432080302e-01,1.041400227542099710e+00,1.744056618365507345e-06,3.745786276900496814e-01
7.791095090250664823e-01,9.877578484944493642e-01,9.053137648620478705e-07,1.885308687960833840e-01
7.395807507948122250e-01,1.020111643502982668e+00,9.482227175948299055e-08,2.580122492566552239e-01
7.126206593970575431e-01,1.033729521182368938e+00,3.406976634876644687e-06,3.049610397061496281e-01
7.662467408499388233e-01,9.999510702774078164e-01,1.581910410344771032e-05,2.114565719373442121e-01
8.722479036068678804e-01,6.815515491439972928e-01,8.432343005094293797e-01,3.468751371385687954e-02
7.819560119827098088e-01,9.848321327471367681e-01,9.623440289064947927e-07,1.833906528492847410e-01
7.256565875702712942e-01,1.027984978493229118e+00,1.381684188053519426e-08,2.821892398443565098e-01
8.707895259828216661e-01,6.979103810357690785e-01,8.374016219209206024e-01,5.317993148348408583e-02
7.845648233467374943e-01,9.820767346367020867e-01,3.042857366960172672e-07,1.786536637297735930e-01
8.739813532597738854e-01,6.613060339900477258e-01,9.128229895519047732e-01,3.420274452528222764e-02
8.276041606652415616e-01,9.252833882313138414e-01,3.985123508218900749e-06,9.480840102379956003e-02
8.712096245049565368e-01,6.935021036748438839e-01,8.304735859961591693e-01,4.494202741283716274e-02
7.140337450570110045e-01,1.033183043997332851e+00,1.190299275438344608e-09,3.024803109545309288e-01
8.710418326465614314e-01,6.953946831782024107e-01,8.304735859961591693e-01,4.734194088312715376e-02
6.967092820917554219e-01,1.038602029629124512e+00,1.094371883077958694e-05,3.331703059580580772e-01
6.913454839127368690e-01,1.039709890543714987e+00,2.424533209872362528e-08,3.428272653992080476e-01
8.557889923267286703e-01,8.730755323441731219e-01,8.317943388824641489e-07,2.818432015330313289e-02
7.784149973357705754e-01,9.884585783366046652e-01,3.985123508218900749e-06,1.897815823112932176e-01
6.847126558774992988e-01,1.040700301040301312e+00,2.631397921617650807e-07,3.549114984530660211e-01
8.720065954153144450e-01,6.843392800759294792e-01,8.618232420462054177e-01,4.513611788022798416e-02
8.656727131069225090e-01,7.491678742379133116e-01,7.481903276401347114e-01,8.585352351746700084e-02
7.590592874740209606e-01,1.006055134267441309e+00,7.171163215900961969e-08,2.240919284420005153e-01
7.899861279903598321e-01,9.761044347956551182e-01,1.001777483399853702e-04,1.687455686815196865e-01
7.745678035407648210e-01,9.922538707403949498e-01,1.097488437874029115e-07,1.966768892240596811e-01
8.451879728981721573e-01,8.945609104084699670e-01,2.011382935296519932e-09,5.508063248410915991e-02
6.829216059602916111e-01,1.040895337241131369e+00,6.550640480936580318e-09,3.582037264248934538e-01
8.264096778746371497e-01,9.271861563256896810e-01,8.643291846438227709e-09,9.734610949481992126e-02
7.245900795497711711e-01,1.028512474230309115e+00,1.905351976356157903e-05,2.840511921683791519e-01
8.675090603438907477e-01,7.302404105797086764e-01,8.034640145522593535e-01,8.194939167704765048e-02
8.539575027866356249e-01,8.769691854357448690e-01,3.136818610742313478e-05,3.304569844829789715e-02
7.650952100655676880e-01,1.000964465352221389e+00,6.231276183446028182e-09,2.134841480015739479e-01
8.729787705575179357e-01,6.735577666852780032e-01,8.683492366623302150e-01,3.396724642790990845e-02
7.307707478841664051e-01,1.025301998875284504e+00,2.066122760277954716e-08,2.733013702712670523e-01
8.026830650505996090e-01,9.609020133398676888e-01,1.033423532535679253e-06,1.449047291655239933e-01
8.363746107472441738e-01,9.106324698689958197e-01,9.102559987453104720e-07,7.560142668906430496e-02
7.379848539088901260e-01,1.021104590323227645e+00,8.421149181676678672e-06,2.607839554827214856e-01
8.030617737486938079e-01,9.604199435882696534e-01,4.523392608260396608e-08,1.441800089094818216e-01
7.402406333117356185e-01,1.019693836694282041e+00,4.870329599182744676e-09,2.568670997278077461e-01
7.502759524422215609e-01,1.012837465491903899e+00,6.542018892365003189e-11,2.394290115699876098e-01
7.745590541643455618e-01,9.922623296863346543e-01,1.097488437874029115e-07,1.966925218002430753e-01
7.578307410849928205e-01,1.007048143746607227e+00,9.456641722349941558e-08,2.262433675494989194e-01
8.707219244164764449e-01,6.985348458273252792e-01,8.384592847045198027e-01,5.438006093836793287e-02
7.253814615300191448e-01,1.028122446889836894e+00,1.424263216090071408e-07,2.826679259040446590e-01
8.042276641250780678e-01,9.589246475152097826e-01,2.917845191841150692e-09,1.419437425943069764e-01
7.675784898907358489e-01,9.987668725751897014e-01,4.102551893594597003e-07,2.090991121895524607e-01
7.884794308242671912e-01,9.778071241303778471e-01,5.356265150054013671e-08,1.714952009058917370e-01
8.701557333067360123e-01,7.043411583308618606e-01,7.995111992576826587e-01,4.694238437747204340e-02
7.908450725671635206e-01,9.751469557899615781e-01,1.724216302909928951e-06,1.671377219289230387e-01
8.339682413650585380e-01,9.147777611705821821e-01,7.130074504535855390e-10,8.097816103102002672e-02
8.109415083909229383e-01,9.499937438919241472e-01,1.497408538121507409e-07,1.288841874529206843e-01
8.013802499069679897e-01,9.625483060105269884e-01,1.381677242899747430e-07,1.473901293840614302e-01
8.744105372800946574e-01,6.588188012378091152e-01,1.303455584201230089e+00,7.193258656236431459e-02
8.443095690015419708e-01,8.962294638502594779e-01,6.090987966594331437e-07,5.719104524114126953e-02
7.034522619469968374e-01,1.036826381573331624e+00,9.811330240829201937e-09,3.211403402390738404e-01
7.803239902758087876e-01,9.865199529539150358e-01,4.683607035044764375e-10,1.863409818141591456e-01
8.285355548197260722e-01,9.237864246325963036e-01,8.643291846438227709e-09,9.281658283031471446e-02
8.768791953262480288e-01,6.294754631202166273e-01,1.276342869024770676e+00,2.680385145225201715e-02
8.005746927146057956e-01,9.635562451107270165e-01,9.199293751986247945e-09,1.489217881900409546e-01
7.405970136723585284e-01,1.019466432957466084e+00,7.332629342937711878e-07,2.562488399118098559e-01
8.767006456650374702e-01,6.324094686537997667e-01,1.272813889456080316e+00,3.162900443245697524e-02
7.146148927392889094e-01,1.032952825845774747e+00,6.921409965474398976e-13,3.014615058048134011e-01
8.613072705458323375e-01,8.607198207603676821e-01,7.277218084261738440e-05,1.287922839947837350e-02
8.644765270213522479e-01,8.532361396821809274e-01,3.519579900620085533e-09,3.553024387253078675e-03
8.651415947496748915e-01,8.516150718516520834e-01,3.556002351632136173e-09,1.539200235859683463e-03
7.156120431254692216e-01,1.032550453649692113e+00,9.053137648620478705e-07,2.997149430735062681e-01
7.281184531809576921e-01,1.026723635385388800e+00,1.251210190277186125e-07,2.779087966424978462e-01
7.800331754883746971e-01,9.868176791011690208e-01,7.962477312931861885e-07,1.868659641133411375e-01
8.409659654973778986e-01,9.024420963392123518e-01,5.632130042197178486e-10,6.508548936833437326e-02
7.456098248347033941e-01,1.016143039077979093e+00,1.920741703660922236e-08,2.475444471415860215e-01
8.677547025987994989e-01,7.297144140871095752e-01,7.800387173558136489e-01,7.221227273699590277e-02
7.884794463648122642e-01,9.778070880467919501e-01,1.765059035793844040e-07,1.714952009058917370e-01
7.598451334076822272e-01,1.005406484214276475e+00,5.232675458108475037e-05,2.227288827277680572e-01
7.827867462630995199e-01,9.839625602834001228e-01,5.282987127124902593e-09,1.818848291201149991e-01
7.967473658331398756e-01,9.682428883858984481e-01,2.581738035146433151e-09,1.561474034570155545e-01
7.525615417121035433e-01,1.011143129026889076e+00,1.511191246849689072e-06,2.354473693445131854e-01
8.600349705806049627e-01,8.636703324885800503e-01,6.660361670308471593e-08,1.650304990916676151e-02
6.909357026149008929e-01,1.039783257061600574e+00,9.781752951755933385e-09,3.435692006126165876e-01
8.729044518720445733e-01,6.744161014084895100e-01,8.688845613709628157e-01,3.523853705414813769e-02
8.733914702462464152e-01,6.686739633923391990e-01,8.873671501874725864e-01,3.468751371385687954e-02
7.767920240033661106e-01,9.900774610663699571e-01,6.613085158449562734e-06,1.926970957247971239e-01
7.289185548762295852e-01,1.026301642053396579e+00,2.408027609903823865e-08,2.765184781190374030e-01
8.715536804149418559e-01,6.896016137515198485e-01,8.482211126772221110e-01,4.671313812344529692e-02
7.343678656789468517e-01,1.023269783472882333e+00,4.324042870392649211e-07,2.670575098181126594e-01
8.346451412880159237e-01,9.136216884531429550e-01,3.258385089799688910e-09,7.947444211367277189e-02
7.190430147708757325e-01,1.031095965481839238e+00,1.381684188053519426e-08,2.937150053121290183e-01
7.535099836615692936e-01,1.010425703620846827e+00,5.134347090386226324e-08,2.337928950065963907e-01
8.244837288044730705e-01,9.301575502693446573e-01,2.150733075437813273e-04,1.014391898319545321e-01
8.221972471642713387e-01,9.337250398364357329e-01,1.095207167278983395e-07,1.061681172097668213e-01
7.518613447104949277e-01,1.011667553579595813e+00,9.358339545950378191e-08,2.366674530186145264e-01
7.340163080370875059e-01,1.023473635793781034e+00,9.880850121844780192e-07,2.676677667472180389e-01
8.520477815690518097e-01,8.809602043982613928e-01,1.423400934775723785e-08,3.800721921009694165e-02
8.758631062718926774e-01,6.429643031363898587e-01,1.273513319644650643e+00,4.786302432308328636e-02
8.507337542042734402e-01,8.835931707662816326e-01,1.656401086761364965e-04,4.137986290784646803e-02
8.699457526133971275e-01,7.072431299472334842e-01,8.160812908035313118e-01,5.695772622129466334e-02
8.157805480003548215e-01,9.432059688462648417e-01,1.196821684901700718e-08,1.192570264222294341e-01
