"spp" "k1" "k2" "safety" "kobe.n" "yield" "yieldAav"
"ray" 0.622012387961149 0.998647589003667 0.762027819762531 0.275 1.02261069175251 0.930562268603562
"ray" 0.176116143586114 0.0893522317055613 0.748438740229446 0.75 0.73621898750476 0.990964568999481
"ray" 0.085529965814203 0.438819547183812 0.616810061867259 0.025 1.10678556540485 0.975409760642414
"ray" 0.349544836441055 0.281432995805517 0.775351128086267 0.675 0.778744470867407 0.977790499375086
"ray" 0.325838404009119 0.536625311942771 0.650765946079367 0 0.963821015857766 0.96069275836886
"ray" 0.531036335974932 0.809130387147889 0.778725302436607 0.075 1.00703602975291 0.951069384175263
"ray" 0.550253360299394 0.118742367252707 0.74659226821484 0.675 0.598293840449038 0.980437809073684
"ray" 0.662409476703033 0.017460823059082 0.753403800984298 0.775 0.462255763379858 0.985201715563626
"ray" 0.193957455921918 0.75707641732879 0.665726614897703 0 0.930016445171469 0.956381177466538
"ray" 0.630387239623815 0.128507151035592 0.805479331451941 0.9 0.76162586382153 0.977646822930879
"ray" 0.486272174166515 0.381226330762729 0.796655455081525 0.25 0.919817379791007 0.969979189195127
"ray" 0.730750943999738 0.917737035313621 0.748322721581288 0 0.998638184648836 0.921693508482047
"ray" 0.545455728191882 0.120570508297533 0.773311388128018 0.85 0.831297487279615 0.986338435141693
"ray" 0.44622576306574 0.41348769585602 0.773066678746384 0.75 0.87003302803577 0.969656325389253
"ray" 0.928451193729416 0.696481533581391 0.720660068953333 0.2 0.920959573949221 0.923992133923275
"ray" 0.91406762576662 0.76502724387683 0.773654253021927 0.75 0.853974866911065 0.933774648921011
"ray" 0.125261620851234 0.228855391731486 0.727030920515468 0.725 0.896220921699994 0.980947815514694
"ray" 0.413318248465657 0.707158313831314 0.633171789269882 0 1.13470974942097 0.96370418596003
"ray" 0.260047012707219 0.870034293970093 0.644740441119954 0 1.00280692094829 0.961234929639193
"ray" 0.566021342296153 0.151123844319955 0.768127709156143 0.775 0.749656029192512 0.973594298726249
"ray" 0.106656435178593 0.453195333015174 0.687510057407612 0 0.928215706629756 0.973093317856903
"ray" 0.186136916745454 0.742606971180066 0.630339584444279 0.125 0.969580901071728 0.947153762573989
"ray" 0.697071882663295 0.913920056307688 0.698625215049363 0 0.956742656687368 0.926994026896533
"ray" 0.821786840911955 0.531703359913081 0.785162892618433 0.475 1.02150813311638 0.945069677878622
"ray" 0.575296357972547 0.840431482996792 0.703531350676381 0 0.9799694911631 0.954333944377639
"ray" 0.340172532713041 0.221913082990795 0.788605011598784 0.725 0.834872092486029 0.980985851783382
"ray" 0.661626928253099 0.948299591895193 0.702289328766835 0 1.03711424514783 0.935544876971602
"ray" 0.627444291952997 0.82846670364961 0.726890442033496 0 1.03107562880457 0.932868177858029
"ray" 0.770074617350474 0.724178056698292 0.757709206939499 0.8 0.934041284125025 0.94288556938414
"ray" 0.966484739212319 0.213098279666156 0.778976200298003 0.8 0.728034548608993 0.974125620366878
"ray" 0.151524772401899 0.368111006449908 0.742476902961411 0.375 0.938889808979399 0.982990348834974
"ray" 0.122295358218253 0.626886570593342 0.67575217412559 0.25 1.09116204208128 0.958992488560937
"ray" 0.219760715495795 0.748834156431258 0.65506024881725 0 0.995890216807427 0.960546781544415
"ray" 0.753049751743674 0.780300586484373 0.754257372828791 0 1.03662552321578 0.95677761911404
"ray" 0.211664268979803 0.785347303841263 0.667732587781856 0 0.969802698678481 0.955093684569254
"ray" 0.334538920316845 0.153105527861044 0.779679421845663 0.625 0.8230534172633 0.987841536583799
"ray" 0.823986388044432 0.73483738466166 0.705291286867126 0.75 0.876240486043283 0.944475803347454
"ray" 0.974048114614561 0.502088594948873 0.79673076270942 0.775 0.870092367474693 0.941809698895775
"ray" 0.165907764807343 0.305057886987925 0.790478607098144 0.675 1.03074545348603 0.978504243620214
"ray" 0.111354374326766 0.775329111842439 0.584611795685287 0.1 1.05948405183842 0.953319214591295
"ray" 0.203946025343612 0.831316604511812 0.60879050030681 0 0.952046903183164 0.956693879728635
"ray" 0.929121176712215 0.442161878570914 0.778483061682836 0.425 0.864860561124867 0.954815989050872
"ray" 0.192440243670717 0.868301883805543 0.618316404237234 0 0.951511964771297 0.959340073691717
"ray" 0.767833108780906 0.617488067829981 0.778227422809289 0.725 0.860360400658184 0.959274225203015
"ray" 0.545805411180481 0.206433265237138 0.770634386987198 0.65 0.804684519150038 0.981265610548773
"ray" 0.307971891015768 0.718156033195555 0.630141340877318 0 0.940461959553445 0.952389557189666
"ray" 0.885235206224024 0.414447205606848 0.708896896487796 0.7 0.755151741224328 0.956969652587755
"ray" 0.842450241092592 0.663350887596607 0.756172114727836 0.375 0.840023515839308 0.940140469325459
"ray" 0.0180549633223563 0.0836497317068279 0.75584301460447 0 0.917282257200934 0.994928017633975
"ray" 0.616958081023768 0.154949408955872 0.767530103011828 0.725 0.69655048170534 0.977198750462398
"ray" 0.236540467245504 0.187366830650717 0.785000288970825 0.95 0.998767078478358 0.976878736432666
"ray" 0.357551145134494 0.457958504091948 0.721024647692357 0.775 0.861883212600898 0.961495966908914
"ray" 0.801099697127938 0.831979071022943 0.687579438896815 0.2 0.899756090096176 0.9160876810525
"ray" 0.196023097727448 0.51330521912314 0.76217723471209 0 1.0239278885957 0.968785841852933
"ray" 0.803780213929713 0.0570729982573539 0.754880931065201 0.825 0.570430032944987 0.977871849068601
"ray" 0.386781172361225 0.0655086189508438 0.765082981417934 0.775 0.625225525161929 0.981535479731715
"ray" 0.365853056078777 0.40638549416326 0.772113864082086 0.1 0.941002462506625 0.966219831528496
"ray" 0.953894528793171 0.75415750592947 0.785268040639879 0.425 0.93821881677334 0.92997516984028
"ray" 0.965694944374263 0.824702887563035 0.785067205182516 0.075 0.97696731061924 0.952615035997171
"ray" 0.889515843940899 0.176162884337828 0.761546539997544 0.9 0.748284728049695 0.955077311692796
"ray" 0.218307529808953 0.918041521916166 0.65601641884186 0 0.969274409570884 0.946817610726059
"ray" 0.438794574467465 0.45610187202692 0.761981369986961 0.375 0.988281526632095 0.94546516030739
"ray" 0.505077374633402 0.438985048793256 0.768605705247915 0.75 0.881234829462335 0.954352208750028
"ray" 0.288578343112022 0.881267714546993 0.625699017814194 0 0.941144273311327 0.962805668726316
"ray" 0.881589669035748 0.676938609220088 0.750530598961787 0.675 0.905941380055954 0.943489899951969
"ray" 0.372518696356565 0.597253202227876 0.692737381294602 0.05 1.13391690090747 0.958705029752914
"ray" 0.537108032731339 0.263709822203964 0.813229418891837 0.875 0.87486838316255 0.973290951402543
"ray" 0.165474693989381 0.217450060416013 0.760911168886037 0.625 0.93901768671414 0.979573482385015
"ray" 0.0967428141739219 0.39980424172245 0.785882238560712 0.5 1.02532909641194 0.980057005803385
"ray" 0.205417588818818 0.935595990857109 0.605541649378327 0 0.97389675987642 0.957840941209779
"ray" 0.650231159059331 0.469124139752239 0.769891981423628 0.2 0.929809924400345 0.966836536117719
"ray" 0.426538857398555 0.351376445265487 0.789695041971863 0.85 0.917489052417883 0.964915445526512
"ray" 0.648171432549134 0.212492043385282 0.78450917906198 0.8 0.845950927589015 0.979920186290396
"ray" 0.527142158010975 0.663598727202043 0.76377054886913 0.075 1.06764847877132 0.955798138286451
"ray" 0.381302871275693 0.858038660837337 0.642445696041116 0 0.943476448170718 0.955579864990116
"ray" 0.544035368366167 0.980367156909779 0.648262068795064 0 0.97729489465204 0.916850461677671
"ray" 0.908395987702534 0.629483139142394 0.743235191645865 0.525 0.864558420091323 0.944762555694808
"ray" 0.0345773955341429 0.780651927227154 0.585067548926294 0 0.983456869801911 0.968712008386492
"ray" 0.122740805149078 0.674228011863306 0.616999551058006 0 0.95928106582148 0.964622136085214
"ray" 0.365241760853678 0.790154051501304 0.620503286862933 0 0.988781137164145 0.945464876316905
"ray" 0.435085812117904 0.984891087049618 0.644337883423846 0 1.05695858756213 0.945445996589643
"ray" 0.750470162602141 0.00176392076537013 0.763624491914245 0.875 0.613070686366303 0.977633068058781
"ray" 0.790267792297527 0.466173415770754 0.772438377402609 0.925 0.848396511225939 0.955421074051945
"ray" 0.307943577179685 0.413314241915941 0.817248585954232 0.15 1.06862164659903 0.966925461964097
"ray" 0.709013912826777 0.340367032214999 0.803589098837931 0.6 0.907177500788417 0.971776555425116
"ray" 0.114709048997611 0.692118442850187 0.613467720694152 0 1.04833236117925 0.962610957213302
"ray" 0.693794200429693 0.927286206046119 0.711431125566052 0.35 1.07578635029278 0.909588132773493
"ray" 0.0411929206456989 0.305468352045864 0.778999675267281 0.25 0.972056850833002 0.987988908827463
"ray" 0.63706180988811 0.85208620200865 0.759702830045586 0.275 1.00111323809014 0.943237450177237
"ray" 0.901725488714874 0.155883745988831 0.764418968256167 0.775 0.619295129101256 0.971443715127936
"ray" 0.339759498368949 0.689130343031138 0.572131642693701 0 1.02640884609094 0.954733842222843
"ray" 0.418855473166332 0.435852729482576 0.771761089659726 0.7 0.979295042531782 0.963690587727304
"ray" 0.813562580849975 0.345262250630185 0.764149222101298 0.625 0.743079171727991 0.953185951265239
"ray" 0.311526141595095 0.0923793981783092 0.75185919343316 0.775 0.734299212949034 0.986446423828
"ray" 0.46445451490581 0.297971371561289 0.761547858015686 0.8 0.895416787185051 0.974421966289413
"ray" 0.536050292197615 0.65897805057466 0.699039768175799 0 0.998351955525643 0.945803879945585
"ray" 0.261878195451573 0.0474990429356694 0.781963653950598 0.85 0.777771388981212 0.99316461845003
"ray" 0.803033349104226 0.956038475036621 0.753492419843853 0 0.963104507445145 0.932024579132115
"ray" 0.884810363873839 0.454135726671666 0.754007866852141 0.825 0.656735622532588 0.953183913508483
"ray" 0.465196419740096 0.0744656736496836 0.742329711353832 0.675 0.587955476138627 0.987231183737666
"ray" 0.174689684528857 0.202175965066999 0.778963289970809 0 0.84992634489112 0.98428437963175
"ray" 0.833017773693427 0.204140881309286 0.787460771246155 0.8 0.675192347456772 0.971238121636483
"ray" 0.0837850193493068 0.440925112459809 0.666375076428193 0 1.11899899555838 0.974122739600459
"ray" 0.245010200422257 0.527190406108275 0.633733274644647 0 1.11015826708156 0.964077722006131
"ray" 0.889724529348314 0.775147637818009 0.760425194245825 0.05 0.955843718215855 0.945699447807381
"ray" 0.674023725558072 0.406888367142528 0.745089209108018 0.7 0.825095986019293 0.960786798158655
"ray" 0.511935745133087 0.705605163238943 0.647442986658216 0 0.968653158704047 0.951092026058881
"ray" 0.804957240819931 0.386833156226203 0.777587257811834 0.675 0.9075511736002 0.966078526006602
"ray" 0.18404899071902 0.146209673257545 0.759660827776189 0.7 0.816111671228624 0.986816759173549
"ray" 0.880671806400642 0.433584371581674 0.786199502321429 0.675 0.890971558075463 0.952636625888467
"ray" 0.455214501591399 0.223044445505366 0.783900345959633 0.675 0.798615468778984 0.973657415130093
"ray" 0.88377687195316 0.991495354566723 0.714107118961747 0 0.95828739778197 0.931468596612691
"ray" 0.678328841226175 0.256319031585008 0.77617818846855 0.775 0.709671183514127 0.971794519179243
"ray" 0.433876680675894 0.405351274646819 0.738551791698441 0.825 0.756721894086602 0.952988096423436
"ray" 0.702263520564884 0.307184918085113 0.748910172727114 0.875 0.689302454278421 0.964175747824257
"ray" 0.264265527483076 0.226238827453926 0.755735610081542 0 0.985424982536408 0.981016259715786
"ray" 0.883114842232317 0.700764195527881 0.770785691251654 0.325 0.923921697146335 0.933001156852558
"ray" 0.317316696513444 0.905533614568412 0.68124164220612 0 1.03319522921801 0.936747894119231
"ray" 0.850022807717323 0.511213975492865 0.779077434404463 0.825 0.77925826368295 0.94250870205202
"ray" 0.360927988076583 0.238067844416946 0.738954401137672 0.625 0.758765565973044 0.978028205795934
"ray" 0.831387183163315 0.57052990142256 0.787058682112877 0.825 0.923304454144361 0.962605348059767
"ray" 0.706012576119974 0.380552394781262 0.774747060127565 0.875 0.86122174734894 0.962124029169008
"ray" 0.696558103198186 0.517012836411595 0.810773160077162 0.4 0.983481311711004 0.954232030502279
"ray" 0.353747720131651 0.706464555114508 0.6504383730212 0 0.909573292308827 0.960959139151593
"ray" 0.629032410914078 0.0567741142585874 0.781826654155707 0.75 0.615768083361412 0.975562656585687
"ray" 0.022879779804498 0.199591432698071 0.772524871701925 0.525 0.91444339321112 0.987616448946472
"ray" 0.581873721675947 0.0956271807663143 0.746033495834024 0.85 0.629856076800848 0.974853282180843
"ray" 0.842596162343398 0.816180419875309 0.725497931875595 0 0.949198654529843 0.958399055062118
"ray" 0.241361827356741 0.882003953447565 0.575867435575853 0 0.946564689550753 0.950712936412712
"ray" 0.0969904595986009 0.231311707291752 0.747867412405337 0.825 0.848193033696301 0.986368261955089
"ray" 0.37855136860162 0.628057575551793 0.668143408241826 0 1.05216088122111 0.963698736567708
"ray" 0.552345010451972 0.332280132453889 0.790148322347265 0.725 0.785124214538599 0.961707078028565
"ray" 0.334513884503394 0.909816204803064 0.573959573952743 0 1.04190383009843 0.943835285241182
"ray" 0.738275903277099 0.481832026736811 0.785732306312451 0.675 0.942554989769222 0.96651215845997
"ray" 0.675147260539234 0.113339494448155 0.757253597578171 0.75 0.601175563597661 0.973715847357572
"ray" 0.142051293049008 0.183368985773996 0.796585720529212 0.175 1.06968278734606 0.985763897978324
"ray" 0.674621205544099 0.691526781534776 0.761335173266542 0.275 0.952339478345345 0.952370681366121
"ray" 0.838082320522517 0.00734135578386486 0.756308212267093 0.825 0.52703129053363 0.979248237732994
"ray" 0.687146280892193 0.623074305709451 0.779938391884339 0.35 1.00785626538624 0.962602130756865
"ray" 0.0558567114640027 0.758405002765357 0.612784906979004 0 0.982190427504721 0.964959205325096
"ray" 0.10777978785336 0.463704110821709 0.656119171962151 0 0.988185048790984 0.983278173602014
"ray" 0.000857369508594275 0.916217711754143 0.637551096891605 0 0.962831005382533 0.963375881325519
"ray" 0.660384891089052 0.576047777431086 0.784392251249447 0.475 0.910260641862302 0.948323865656699
"ray" 0.743370427051559 0.267169205239043 0.758221023423542 0.5 0.788380865512073 0.959941058609451
"ray" 0.514686713693663 0.68976226891391 0.746653963102211 0.2 0.868164893691156 0.947407344131162
"ray" 0.261102546239272 0.920870220521465 0.636352112795897 0.075 1.03804097797656 0.940796825742692
"ray" 0.373388968873769 0.408790167886764 0.802177843935255 0.875 1.02157482597065 0.970787483609302
"ray" 0.983365592779592 0.878807300934568 0.779708819680287 0.6 0.838063792185499 0.91768603406984
"ray" 0.725146245211363 0.978094534482807 0.741248825692792 0.05 1.01813707080617 0.936740582593757
"ray" 0.576415639836341 0.21699380967766 0.764219215289469 0.575 0.722757893301782 0.978705019453381
"ray" 0.671906799077988 0.987775881541893 0.735083377529419 0.025 1.03325844054471 0.923748473058304
"ray" 0.87736208899878 0.547180014895275 0.747300388090206 0.7 0.756547721530959 0.936913895064586
"ray" 0.976830332539976 0.340895271627232 0.791390885814851 0.875 0.822003573983958 0.961344698909975
"ray" 0.947152807377279 0.632786528440192 0.744343539015685 0.5 0.850542147460613 0.928495261915128
"ray" 0.0565657925326377 0.706670478219166 0.624598019195769 0 1.04796448142066 0.964463171871571
"ray" 0.439475088147447 0.686375575838611 0.672165577124514 0 1.06171841314101 0.949745520737815
"ray" 0.16973357857205 0.242642599157989 0.757433850786375 0.875 0.847312258723518 0.979125095099643
"ray" 0.206020313547924 0.0290491718333215 0.776132262026126 0.8 0.757153668746638 0.994241348729502
"ray" 0.42799836024642 0.857573919929564 0.592568440755606 0 0.982410511892263 0.933993039879991
"ray" 0.218611435499042 0.844432839658111 0.555208782860303 0.025 0.981439994027854 0.956048051482313
"ray" 0.172522587236017 0.66811594972387 0.590723294906151 0 0.917694370775739 0.963244107641428
"ray" 0.83178993803449 0.744981021620333 0.759736258820375 0.65 0.863612237185908 0.922673913181026
"ray" 0.767187137389556 0.725816283375025 0.786911971792851 0.45 0.979658373954677 0.949105078818832
"ray" 0.421512173255906 0.733133898582309 0.675283918556584 0 1.02228324036096 0.945703766720281
"ray" 0.374202031176537 0.946627747267485 0.628809619880957 0 0.922117146900139 0.952667384156634
"ray" 0.154141064500436 0.0215985593385994 0.796467422467836 0.8 0.881577976500263 0.995016665689072
"ray" 0.843938741832972 0.35859058611095 0.781064597767468 0.75 0.819952506191208 0.966277201606423
"ray" 0.0770658175460994 0.58404795313254 0.61085092658417 0 1.01929527068465 0.967046389506667
"ray" 0.620335235726088 0.0976395308971405 0.807093454769905 0.55 0.830712735141488 0.98074320427295
"ray" 0.255235850345343 0.83359383046627 0.574431237918216 0 0.942612082889319 0.960487259117238
"ray" 0.368287169840187 0.729096314171329 0.532860199436327 0 1.05154245270494 0.953490848660664
"ray" 0.0113520396407694 0.63332193903625 0.607419843337834 0 1.06373147104382 0.964623964350365
"ray" 0.392417771276087 0.571521974634379 0.761243946234257 0.25 0.943967679525926 0.960484242197651
"ray" 0.61693531088531 0.92452776315622 0.727480638381404 0 1.06293724047681 0.925792450114612
"ray" 0.176019868813455 0.0235027687158436 0.790023836995407 0.85 0.735007160961558 0.993489292224398
"ray" 0.499610387487337 0.4294674906414 0.757712133928007 0.8 0.87298797984541 0.953566385225168
"ray" 0.482658716617152 0.185553367482498 0.81676096798886 0.85 0.86607675160481 0.979338560499995
"ray" 0.387250313535333 0.331942322663963 0.762663532377919 0.125 1.04507157743515 0.965624612419676
"ray" 0.294830940663815 0.45324243279174 0.757085107768048 0.025 1.05416049483386 0.976966167456841
"ray" 0.510720886522904 0.199306236114353 0.759212182057291 0.725 0.663537734408796 0.97158111288383
"ray" 0.511100773932412 0.3167732169386 0.802988401258386 0.85 0.852034190154904 0.962317566966778
"ray" 0.747914545703679 0.0987518436741084 0.76548142068737 0.85 0.56459189112223 0.970572359612174
"ray" 0.616803532233462 0.659548663301393 0.714596522457082 0 0.947651381441345 0.954706650772211
"ray" 0.802723699249327 0.0248686871491373 0.799649765543012 0.725 0.57178424154296 0.977459015735761
"ray" 0.201894021127373 0.471287138294429 0.744924963633908 0.15 0.95646661623765 0.965483407270317
"ray" 0.0236083404161036 0.783098647836596 0.630954964819148 0 1.03570086785981 0.972664350059369
"ray" 0.998156047193334 0.417524590855464 0.797835135492277 0.575 0.848650974268502 0.939490918233006
"ray" 0.563553540036082 0.27012615907006 0.753812241219645 0.675 0.780903151973546 0.978048606701442
"ray" 0.085252087097615 0.0621534984093159 0.766475150055982 0.9 0.83538938138925 0.992836285729632
"ray" 0.620596957858652 0.58918920205906 0.744824606868384 0.35 0.949488635946598 0.951118866464761
"ray" 0.966801908565685 0.553979079471901 0.742636058849164 0.8 0.722240673990456 0.9293750112074
"ray" 0.855810332577676 0.348509885836393 0.756902316567542 0.65 0.667867238960109 0.956485970775994
"ray" 0.468483065720648 0.957599998917431 0.651427555972244 0 1.0221848645069 0.934043145873402
"ray" 0.408913156017661 0.719037706498057 0.623465784334867 0 1.02428382738677 0.963093894298611
"ray" 0.52564964722842 0.874574737856165 0.71230177826421 0.075 0.994510845371349 0.947760035379049
"ray" 0.597626457223669 0.593096827156842 0.764893490150393 0.15 1.01537274610255 0.941238338510094
"ray" 0.837114687310532 0.0381921960506588 0.751024024011175 0.65 0.447476614616894 0.971231802147922
"ray" 0.102033405331895 0.735693185124546 0.548342656091915 0 1.02274235778396 0.96160534093756
"ray" 0.59957533958368 0.475661060772836 0.781902183621472 0.825 0.779381619065548 0.945079997439892
"ray" 0.665878103347495 0.212033265037462 0.786621184110988 0.6 0.725349355237694 0.965050412353416
"ray" 0.967477405210957 0.094483537832275 0.760665812505759 0.775 0.535287719606972 0.969958023625336
"ray" 0.862312394194305 0.844488211441785 0.784996638710633 0.85 0.952325773967686 0.936042568356397
"ray" 0.272370467195287 0.465342222014442 0.619371336128287 0.025 1.03233429657022 0.971264389765613
"ray" 0.968262890353799 0.0604069994296879 0.777364578746406 0.75 0.527458745431397 0.97113946237893
"ray" 0.349705798085779 0.18785134027712 0.773909667496134 0.8 0.814581366328909 0.982045568428029
"ray" 0.427133572520688 0.714047709712759 0.704313095023408 0 0.967891756076461 0.953297692986758
"ray" 0.369971769629046 0.76551010995172 0.665426953311498 0 0.95185394847939 0.942469949161932
"ray" 0.888657271163538 0.538898782106116 0.774845628770404 0.45 0.884887605563702 0.958434413690024
"ray" 0.38021482154727 0.324192842002958 0.755372995801669 0.7 0.798355005439741 0.969163095765889
"ray" 0.531295340508223 0.449321657884866 0.738674222553988 0.85 0.905558371574304 0.970938818332479
"ray" 0.331012576818466 0.717370209284127 0.658395237090753 0 1.15661063500775 0.963683017571381
"pollack" 0.658682381967083 0.503937278641388 0.685458790130767 0.625 0.88608458158921 0.946722119796056
"pollack" 0.408041617134586 0.939817173406482 0.575149656325662 0 0.865407700403716 0.965268334569378
"pollack" 0.21129173389636 0.750814396422356 0.491449129604168 0 0.894771383350858 0.951179054547833
"pollack" 0.547062139725313 0.968495177803561 0.659820316191514 0 0.946518957319412 0.918145244197624
"pollack" 0.714471684303135 0.746018500532955 0.735306369881294 0 0.973911208945968 0.932906671045019
"pollack" 0.783383331028745 0.628163125831634 0.750352686475488 0 1.02733977176199 0.941623482413004
"pollack" 0.675105192698538 0.293682276736945 0.71767517926548 0.575 0.705277904922614 0.963823925686985
"pollack" 0.226961302570999 0.123755525331944 0.704923990403084 0.475 0.889233524775213 0.986843080070358
"pollack" 0.761074167210609 0.164167438168079 0.766950490313077 0.8 0.75709819380368 0.968030938978102
"pollack" 0.330703889019787 0.743497546762228 0.669044214842012 0 1.02824523878724 0.947970922680959
"pollack" 0.180815177736804 0.0106448573060334 0.724712408702448 0.65 0.701704112515565 0.994797743247347
"pollack" 0.198413828387856 0.403025834588334 0.701147019643327 0 1.03530923562966 0.980163746532968
"pollack" 0.568734345259145 0.527224976802245 0.72133884865938 0 0.927528005253897 0.959917208040194
"pollack" 0.345811421517283 0.89439532184042 0.641449838977923 0 1.01306797512025 0.944488161540957
"pollack" 0.284421764779836 0.595532845705748 0.588336164250172 0 0.929478523594199 0.963369728258209
"pollack" 0.513351497938856 0.564799467334524 0.757010751726724 0.025 0.971544775857672 0.969342851441912
"pollack" 0.242239814018831 0.772858203621581 0.657000263743303 0 0.986253522216421 0.954531955486804
"pollack" 0.813719067489728 0.408089092699811 0.763086928949066 0.2 0.866600375992531 0.959241547169881
"pollack" 0.206759434891865 0.273756826063618 0.739486568387278 0.475 0.924389147705614 0.978779172483309
"pollack" 0.560058514587581 0.320121181430295 0.779496828462873 0.4 0.905171341702971 0.968949886375502
"pollack" 0.144325399305671 0.637946519069374 0.694860199121086 0 1.01964899976648 0.963501284947166
"pollack" 0.371816860511899 0.753259774064645 0.669796854380144 0 0.974613125140901 0.946498840630298
"pollack" 0.690224985359237 0.401232364587486 0.758987710933424 0.8 0.888857908465647 0.948584422922259
"pollack" 0.804206577595323 0.448173959041014 0.725480748156605 0.125 0.933532330768079 0.963441040129916
"pollack" 0.0649600902106613 0.354368463158607 0.570046783835538 0 1.00766891550704 0.980767801273977
"pollack" 0.93758952175267 0.76257502567023 0.70616254029041 0 0.909446787846824 0.949751484968514
"pollack" 0.981615274213254 0.466489795595407 0.678159440537522 0.575 0.74946420587037 0.942172568316548
"pollack" 0.943342710379511 0.390235760249197 0.755833121320041 0.775 0.689797043062851 0.941981943297838
"pollack" 0.0563197182491422 0.00743867200799286 0.754889696651588 0 0.9017683276406 0.997353179527105
"pollack" 0.189210719428957 0.959196467651054 0.588902353188683 0 0.938954416164528 0.956807224164308
"pollack" 0.352673387853429 0.304922477575019 0.717195423402319 0.725 0.821142409820576 0.97341018443157
"pollack" 0.24213179317303 0.524817817145959 0.722080535894886 0 0.955571411408282 0.969369039125665
"pollack" 0.359265427803621 0.490790949203074 0.71313375009566 0.025 1.06128456676598 0.961411649283383
"pollack" 0.673563148360699 0.429418489569798 0.710214649551511 0.5 0.858065276507421 0.961199227643852
"pollack" 0.435437739593908 0.350848191650584 0.754574290130366 0.175 1.00570134694673 0.968765288953006
"pollack" 0.435395165113732 0.77400330407545 0.683386522283863 0 0.98392901514914 0.945665215564314
"pollack" 0.877172300824896 0.346886506769806 0.748912485136257 0.625 0.755407282366659 0.962551989481291
"pollack" 0.0761673497036099 0.00330782309174538 0.748560381823997 0.75 0.9413305770752 0.996242833612027
"pollack" 0.645776223391294 0.502574066631496 0.737547276984979 0.05 0.872468615195829 0.959199077106302
"pollack" 0.255415932973847 0.643172022188082 0.597632803761759 0 0.932351462561636 0.959091404134271
"pollack" 0.379972915165126 0.169549370883033 0.744692797095471 0.525 0.888991288660408 0.981964387727738
"pollack" 0.228968809125945 0.950112472753972 0.512477569533134 0 0.906275426557325 0.956446288548836
"pollack" 0.0979443567339331 0.0206519740168005 0.780517546608526 0.725 1.10093221100947 0.996232327847888
"pollack" 0.552989016519859 0.199043216649443 0.718752751878224 0.5 0.752698201499537 0.968532841093659
"pollack" 0.940287478733808 0.801703710341826 0.680954017115606 0.175 0.934155886426823 0.909250085190014
"pollack" 0.253236908465624 0.990957817295566 0.647222213222421 0 0.932474127099455 0.953542006817965
"pollack" 0.773533342406154 0.664889993378893 0.701090588114401 0.275 0.960727353445593 0.937050795620703
"pollack" 0.680258072214201 0.78404006594792 0.696947830041277 0 1.09329764037483 0.922188817462453
"pollack" 0.299256667960435 0.477271888637915 0.514312337592982 0 0.928969787279603 0.960480307681423
"pollack" 0.198123745620251 0.641630221623927 0.582072532668326 0 0.879396754732808 0.970139614100854
"pollack" 0.879886311944574 0.774857057956979 0.763114744873361 0.025 0.902533334083358 0.937120644705941
"pollack" 0.666602155426517 0.462838945211843 0.747170103314128 0.5 0.910500787130027 0.944209132218054
"pollack" 0.259058444527909 0.41785178380087 0.686188904185396 0 1.006997081868 0.965218852481421
"pollack" 0.316847780020908 0.0740287329535931 0.743344789912511 0.3 0.836197984823891 0.988615571984845
"pollack" 0.089546429226175 0.312138644745573 0.682460296061824 0.7 0.854199436672594 0.98215548083366
"pollack" 0.116435265401378 0.665438486495987 0.567340319858478 0 0.93918741689029 0.964474979223949
"pollack" 0.26369948964566 0.287640571827069 0.70742467634017 0.425 0.855217922922622 0.976181997643857
"pollack" 0.988848145119846 0.0385268917307258 0.751646344413571 0.625 0.661358598325468 0.975091367739205
"pollack" 0.511945566162467 0.635376505553722 0.637024213496243 0 1.00319762894267 0.963182832077798
"pollack" 0.661774195265025 0.422383892582729 0.708377589980143 0.65 0.773116476904091 0.95540860146198
"pollack" 0.956720877205953 0.555329668801278 0.746959958177991 0.625 0.91933396327507 0.957469259818557
"pollack" 0.944958483800292 0.696385006885976 0.745043015660612 0.675 0.834244765986753 0.932515381750579
"pollack" 0.187642642296851 0.458617573836818 0.59737646077122 0 0.96764123751024 0.965517248516499
"pollack" 0.472377971047536 0.783813672373071 0.619207956621252 0 0.881196836081956 0.94428193981377
"pollack" 0.671950534451753 0.16557514294982 0.754951169405881 0.65 0.85652596331935 0.979995185674638
"pollack" 0.655727504752576 0.289089569356292 0.663127165534278 0.875 0.681142248126432 0.945197726005316
"pollack" 0.898400329053402 0.952721164561808 0.716653465536377 0 0.970987093661717 0.916062700007273
"pollack" 0.555278899148107 0.163604205474257 0.733298124526487 0.425 0.738973198623475 0.980658461287352
"pollack" 0.857368116267025 0.159058589953929 0.744964998210722 0.625 0.632811204935831 0.969431301736464
"pollack" 0.567880868446082 0.973291120724753 0.588642645566655 0 0.948807195490595 0.93330039248054
"pollack" 0.660138038452715 0.175290344748646 0.714271177445635 0.75 0.609025282341648 0.971700365795533
"pollack" 0.0685487154405564 0.6882712575607 0.560548147543134 0 0.920808986066696 0.956058564086483
"pollack" 0.88345951680094 0.245373880723491 0.713198787385449 0.525 0.724776872971096 0.969130847548704
"pollack" 0.454318547388539 0.94968001334928 0.535427769980336 0 0.919618320486248 0.9435689319397
"pollack" 0.12120571336709 0.2320491313003 0.755819902923121 0.35 0.939548959099731 0.985081964370211
