"","spp","k1","k2","kobe","safety","yield","yieldAav"
"78","turbot",0.215180512634106,0.698932617902756,0.24,0.660361745575542,1.07823625473722,0.0737837247033886
"79","turbot",1.31796502706129,0.127856957609765,0.76,0.924984030519834,0.808798534629372,0.0083774835091302
"80","turbot",0.15792029723525,1.35215976380277,0,0.543972654010008,0.880575660170331,0.0521624282354529
"81","turbot",0.778147584758699,0.23099589231424,0.76,0.877169664477461,0.727148496282615,0.0199742616365324
"82","turbot",0.203369706985541,0.61065180064179,0.08,0.614936569153696,0.968937192748159,0.0650217256476409
"83","turbot",1.20269132754765,0.924910059082322,0.6,0.78233756652879,0.920870572734758,0.089318307944814
"84","turbot",1.20278604899067,0.634134755004197,0.76,0.853426501802306,0.84521397583498,0.0538162779395597
"85","turbot",1.00106333289295,0.847284585004672,0.44,0.779685577167414,0.982225549034447,0.0595953192821996
"86","turbot",1.43874230445363,1.32549492374528,0.48,0.744105237050534,0.890754915652339,0.171577518898805
"87","turbot",1.04916770767886,1.2683679764159,0.24,0.527107524539632,0.978171863310473,0.158074481763679
"88","turbot",0.0922280416125432,1.15169825591147,0,0.59969778252741,1.10445706196885,0.0668290110476813
"89","turbot",0.5996876754798,0.817975106067024,0,0.612952396010829,0.8819962527025,0.0373397625901843
"90","turbot",0.296408624039032,1.32862410962116,0,0.683738383081787,1.13494924918722,0.0830280822581189
"91","turbot",0.431689745862968,0.742606737068854,0,0.534661580519402,0.986475019507691,0.0653180713268635
"92","turbot",0.464470108388923,1.02451367327012,0,0.560736066820322,0.810776240408401,0.105685670347303
"93","turbot",0.909190725535154,0.960185440373607,0.28,0.642606992550257,1.07031734194846,0.0967119682294782
"94","turbot",1.3442753412528,1.12398358178325,0.24,0.749594577778166,1.02863596533808,0.119318568219229
"95","turbot",1.01347663323395,0.0627974123926833,0.76,0.894102954925044,0.733625705566108,0.0147470540701045
"96","turbot",1.07093457283918,1.06425462837797,0.08,0.728545638597518,0.974547813514543,0.0578811435125021
"97","turbot",1.13594855892006,1.20200257538818,0.04,0.66949300433948,0.956250644939191,0.0814162068486503
"98","turbot",0.547775073442608,0.838971236371435,0.48,0.612558763570121,1.00518277767891,0.0747914717041492
"99","turbot",0.474658036837354,0.60513837786857,0,0.638029215124142,1.0682713141782,0.0369670610643629
"100","turbot",1.1485734579619,1.12778627802618,0.48,0.713553697898875,0.937266490717877,0.151559462887985
"101","turbot",0.502490400220267,1.07641551329289,0.12,0.595848549967505,1.04359905813779,0.101448355737027
"102","turbot",0.534994073328562,0.604460476431996,0.4,0.760668690463115,1.02357725095327,0.0203467375619201
"103","turbot",1.20934704202227,0.974435996264219,0.64,0.805896090905983,1.03256864795537,0.0720899706217863
"104","turbot",0.870360757922754,0.0307227589655668,0.76,0.917099397367699,0.667366012087387,0.00259848896103124
"105","turbot",0.96604206925258,0.252414816641249,0.76,0.891793285243386,0.987140615004744,0.00903591324163289
"106","turbot",0.957174735493027,0.941607784596272,0.64,0.713395306413008,0.93775962662639,0.102054869506262
"107","turbot",1.41503576666582,0.35108212614432,0.68,0.781583812949008,0.655552264841984,0.0441895328709466
"108","turbot",1.34430329944007,0.166734958766028,0.76,0.930097072107141,0.530405243134435,0.0201017062299696
"109","turbot",0.786104531725869,0.859072456369177,0.4,0.699942932242442,0.921267857847206,0.127681941389594
"110","turbot",1.44660536991432,0.148110961890779,0.76,0.91396295597311,0.631615751568044,0.0115285506904056
"111","turbot",0.826810213504359,0.22683315037284,0.76,0.860333335611103,0.744285186062505,0.0210792602602853
"112","turbot",1.13034764234908,0.21969003486447,0.68,0.803670598268752,0.746805633559167,0.0346291346720224
"113","turbot",1.16580947558396,0.269609439186752,0.76,0.888148426493424,0.903422090373045,0.0228729732987437
"114","turbot",0.51522518042475,0.911114540649578,0.24,0.671661799561301,1.09159881124089,0.0929574549777252
"115","turbot",0.296164817875251,0.916221532970667,0.12,0.615833750184893,1.12259447454424,0.0836035306972173
"116","turbot",0.197208417579532,0.61672454921063,0,0.668399443334183,1.05949591759091,0.055455920763162
"117","turbot",1.29602708725724,0.664231735398062,0.72,0.828590958244535,0.885391808888797,0.0541196862646889
"118","turbot",0.347034448524937,1.27351184247527,0,0.543323577446386,0.941488709021573,0.0987910493740351
"119","turbot",0.170760471140966,0.568852163152769,0.32,0.600356512252816,1.12839804353849,0.0374872187842951
"120","turbot",0.623260719235986,0.022666298202239,0.76,0.922590735033583,0.798367478486,0.0105330282510705
"121","turbot",1.07950541039463,0.432829313445836,0.76,0.8559920521502,0.825925842279263,0.0572855641048491
"122","turbot",0.073355168919079,0.515127526014112,0,0.594342378698064,1.04340979589211,0.041537044755467
"123","turbot",1.20918130839709,0.0155255174031481,0.76,0.905070384156566,0.722269652842279,0.00749603870087543
"124","turbot",0.239390332717448,0.558816560776904,0,0.733840567011626,1.14760951339977,0.0177107474894019
"125","turbot",0.353632376762107,0.275608499650843,0,0.611529443687898,0.960664136448996,0.0255671347528658
"126","turbot",1.25581361353397,1.10335367533844,0.6,0.787917511573549,0.984243765807787,0.0809095326406141
"127","turbot",0.378480964922346,0.585284241707996,0.04,0.659181707241573,1.12998505074289,0.0388730878138214
"128","turbot",0.152727053035051,1.38216126000043,0,0.499174776561586,0.821677224794165,0.0716645286311838
"129","turbot",1.33408385817893,0.879004909889773,0.64,0.787774015122576,0.901427566451519,0.122359572968027
"130","turbot",0.749364027287811,1.36089284706395,0.08,0.646837608781529,0.888348527556956,0.105305088988261
"131","turbot",0.912644953234121,0.311428974266164,0.56,0.807370258968879,0.875137389820452,0.0234007285722577
"132","turbot",0.252448007231578,0.0900314493337646,0.76,0.881698849007483,0.820507313788019,0.00546324871589753
"133","turbot",0.450710047152825,0.842859473428689,0.24,0.641381304256041,1.08238018038665,0.146352162123842
"134","turbot",1.34403394558467,0.829342414392158,0.64,0.760144873952173,0.752553146320206,0.103244699225094
"135","turbot",0.120967875933275,0.245226331986487,0.48,0.773011118087575,1.05442348614695,0.0103595661234628
"136","turbot",0.841333225602284,0.848430966725573,0.4,0.667631161053566,1.02710892707721,0.123218126064669
"137","turbot",0.289618070237339,0.0775157168973237,0.76,0.952222051726236,0.65923284878433,0.00372132320893893
"138","turbot",1.40684247168247,0.00641650857869536,0.76,0.898148061642706,0.754412626491621,0.00501650526492704
"139","turbot",0.897505052969791,1.29049731383566,0.2,0.613438193188664,1.07841905114054,0.158825971558677
"140","turbot",0.735653409501538,0.864566837903112,0.2,0.624701442094664,1.02081251673253,0.110092950761413
"141","turbot",0.69849951134529,0.146615493460558,0.76,0.926375988252461,0.791157978954123,0.0129642425159661
"142","turbot",1.33037458139006,0.20246211590711,0.76,0.960681353792595,0.552989943426764,0.0129455039990686
"143","turbot",0.466570729971863,1.46659459720831,0,0.669100853319137,1.11587288970965,0.102290068740108
"144","turbot",0.88076431362424,1.0047323028557,0.48,0.622569847185586,1.15353218494553,0.131354192380609
"145","turbot",0.590947889839299,0.0611648862250149,0.76,0.933345774404898,0.718427021301214,0.00544711419765171
"146","turbot",0.198975507519208,1.23946251603775,0,0.614798774088705,0.967726883955392,0.0717102857489376
"147","turbot",0.0298593509942293,0.0649883919395506,0.76,0.919208811803242,0.820310919873302,0.00169965099134194
"148","turbot",0.517287146416493,1.10247633734252,0,0.603561256036391,0.905869353073752,0.0835392326920797
"149","turbot",0.846793703734875,1.07315557776019,0.44,0.687535263714098,1.05100254503664,0.135043854883916
"150","turbot",0.258763227495365,1.44677525258157,0.16,0.632092514363442,1.06931809182631,0.139615917960758
"151","turbot",1.12567929772194,0.781934831407852,0.52,0.735809328992612,1.06422183715269,0.0875461417403642
"152","turbot",1.2667723383056,0.360226883785799,0.76,0.882677390356014,0.75130940288901,0.0302599688755686
"153","turbot",0.430833512800746,0.231104268576019,0.68,0.799227340861573,0.920094722166154,0.0212371156840662
"154","turbot",0.512067635077983,1.07551629049703,0.24,0.625629885926405,0.751943118545756,0.14643002926639
"155","turbot",0.658693109638989,0.839845376671292,0.36,0.670167091109585,1.08387850710906,0.0619048865823188
"156","turbot",0.642224591458216,1.30622420995496,0.08,0.695822848216529,1.02328308093372,0.0741246649775693
"157","turbot",0.257858097204007,0.789040086208843,0,0.579971798492143,0.926805447985822,0.0404775296818125
"158","turbot",0.803201407659799,0.97948981449008,0.28,0.76170281052046,1.03388282432848,0.0658464393421429
"159","turbot",1.32261771254707,0.783754836651497,0.52,0.651557162909935,0.896484802704858,0.183355282894462
"160","turbot",0.394142724922858,0.795508876559325,0,0.633427180548769,1.1334673935342,0.0405359912081581
"161","turbot",0.0807951878523454,0.639460418955423,0,0.70694734377689,1.08601987623424,0.0254468204125412
"162","turbot",0.506165693281218,1.31851834862027,0.28,0.629012194940377,1.09693612737921,0.197872387070761
"163","turbot",0.0172949713887647,1.41042181954253,0,0.509319320801509,0.959989232103703,0.0973452141103375
"164","turbot",0.714170999941416,1.29305518046021,0.24,0.690098613789961,1.06206880871924,0.14405290889213
"165","turbot",0.0309673582669348,1.39296668674797,0,0.613317441057327,1.0450452886101,0.0833406691466318
"166","turbot",0.839576372760348,0.350330690620467,0.76,0.870890214905796,0.738510430792458,0.0293741356070119
"167","turbot",0.387735622236505,1.49446004605852,0,0.550399512435198,0.827262974387552,0.121907424850775
"168","turbot",0.71666675421875,1.27902309293859,0.04,0.633028696860729,1.18112590098983,0.115674531597394
"169","turbot",1.39933121600188,0.481035381322727,0.76,0.870318669378056,0.848583182473388,0.054343342990193
"170","turbot",1.14530357136391,1.08752777776681,0.52,0.797434424648916,1.02728332193001,0.091953049433761
"171","turbot",1.46355265297461,1.04413341823965,0.76,0.854444490519213,0.934284633787736,0.0813631531044141
"172","turbot",0.688234127825126,1.31193053349853,0.04,0.654018758239483,0.943188963545183,0.106811647348213
"173","turbot",0.364421715144999,1.36879357451107,0,0.607141109745978,1.00670046494259,0.116346801802844
"174","turbot",0.942258937633596,1.34769760561176,0.2,0.62341929394869,1.1361433318483,0.175966868844107
"175","turbot",0.415512456558645,0.877384629333392,0.04,0.526524251279839,0.913442960718702,0.0895784433929154
"176","turbot",0.246205138857476,0.229537895531394,0.76,0.89403492889407,0.772256810900635,0.00609025556826223
"177","turbot",1.29316759994254,0.950094561791047,0.76,0.813554502619805,0.915586973023542,0.0411175599206718
"178","turbot",0.950422403868288,0.00632888451218605,0.76,0.901039063906613,0.705589759269409,0.0112567035824912
"179","turbot",1.05075715924613,1.35863732651342,0.2,0.664743900971923,0.799454195305847,0.106958060245057
"180","turbot",0.849931039265357,1.06234030926134,0.32,0.745023282023734,1.19397725050834,0.063714991496196
"181","turbot",0.776215517311357,1.07358275831211,0.08,0.582124249225604,0.872376675730543,0.122168600847557
"182","turbot",1.06754707975779,0.752362268976867,0.76,0.913275521874804,0.831906131331618,0.0441751693342054
"183","turbot",0.23023536906112,1.32969134976156,0,0.539132153938293,0.941774583134857,0.0437379185187494
"184","turbot",1.19898999331053,0.713141120388173,0.76,0.818498454655893,0.799055457784497,0.0651199855568031
"185","turbot",1.17935349117033,0.352118787704967,0.76,0.835121641872513,0.737713099039808,0.0356613092719203
"186","turbot",1.32125145359896,1.35962717584334,0.4,0.715851581214403,0.915395622792649,0.121920377904362
"187","turbot",1.03805121837649,1.3819471107563,0.08,0.625845746427426,0.889736082083956,0.104601238562436
"188","turbot",0.780123316333629,0.278011494898237,0.76,0.853484767380773,0.997544284463838,0.0182611153694306
"189","turbot",0.0900541957234964,1.01616042223759,0,0.577356462764686,0.883117579517946,0.0539119122096979
"190","turbot",1.31983359355945,1.26741429674439,0.48,0.707445487630092,1.11168812250924,0.162892147418976
"191","turbot",0.247481206431985,0.658385639078915,0,0.598087192179066,0.937484861649107,0.0443577758011919
"192","turbot",1.21727448748425,1.35961304081138,0.6,0.79840591360658,0.993923778765651,0.146200356972091
"193","turbot",0.512775149079971,1.22145822714083,0,0.604103261883046,0.951393880596044,0.0758101047781573
"194","turbot",0.626557709067129,0.670341081451625,0.56,0.785973451479893,0.99258860817791,0.054360683715438
"195","turbot",0.802745599066839,0.147037843591534,0.76,0.852620263051672,0.909784521329701,0.0186352333990263
"196","turbot",1.44971644738689,1.04233302595094,0.48,0.78437209319174,1.09373334026428,0.113489357029501
"197","turbot",1.27880300302058,0.3598868844565,0.76,0.838967478941467,0.882728554843437,0.0172715140483417
"198","turbot",0.855524455429986,0.150337491184473,0.76,0.84834360944186,0.825072580753968,0.0159327478917618
"199","turbot",0.593631191644818,0.274067250313237,0.68,0.750698250763685,0.998261008626592,0.0251271511058524
"200","turbot",0.315251048770733,0.577496244921349,0.08,0.625028937683826,0.974846775040775,0.0565964974784891
"201","turbot",1.31669052201323,0.968260193243623,0.56,0.775107455876073,0.980586655649059,0.115966729558843
"202","turbot",1.03560923226178,0.210885566775687,0.76,0.931285853545567,0.839635098631019,0.018300764418461
"203","turbot",1.4614327166928,0.506531360093504,0.76,0.845315144759298,0.769044897135816,0.0570029119761732
"204","turbot",1.39706903079059,0.624905706848949,0.56,0.709653538922379,0.742030949377456,0.08067922032787
"205","turbot",0.822348781046458,0.504535480868071,0.76,0.831021402273366,1.1062543778542,0.0220621892538127
"206","turbot",0.496443687588908,0.0853108169976622,0.76,0.897482833853212,0.769055260196331,0.00682909634261705
"207","turbot",0.541970780468546,0.024168130941689,0.72,0.794139636538958,0.83400630531778,0.00879278904789269
"208","turbot",0.449708351050504,0.395559731055982,0.76,0.872972820881338,0.981674844839987,0.0139287028222863
"209","turbot",1.2806982829934,0.694803307531402,0.76,0.917000455888418,0.648828181888522,0.0444254234431528
"210","turbot",0.107690999982879,0.812494776793756,0,0.467793333389365,0.792830678567221,0.0768563126125571
"211","turbot",1.31641254841816,1.09526932833251,0.76,0.854091465701684,0.805857974493793,0.0747595595161604
"212","turbot",1.28081939171534,0.0757712182821706,0.76,0.925768334259922,0.617489579011564,0.0154714104081963
"213","turbot",1.44764681754168,1.08967393019702,0.44,0.710663102372288,0.763714436845322,0.201971751405595
"214","turbot",0.318290523136966,0.294523846590891,0.76,0.882323479143172,0.947003937691415,0.010485945224268
"215","turbot",0.767071094596758,0.0818573960568756,0.76,0.929942867926489,0.811311840379073,0.00956967148088147
"216","turbot",1.17144698894117,0.450963080395013,0.76,0.803800790027591,0.648626697393346,0.0372632632947472
"217","turbot",1.23113215982448,0.589758615824394,0.52,0.747680617424231,0.806576034499905,0.0664832369743668
"218","turbot",0.0345315533922985,1.22402415925171,0,0.589761344950615,0.995062696277352,0.0440187085994299
"219","turbot",0.825582893332466,0.120142265106551,0.76,0.963365578283439,0.631408373909835,0.0101977764423576
"220","turbot",0.544437618926167,0.713068387820385,0.08,0.695509467614756,0.922792275190736,0.0525096819951188
"221","turbot",0.665569349541329,0.00332205521408468,0.76,0.905816643649334,0.695636276353262,0.00877279008052259
"222","turbot",0.972522292169742,0.923588859150186,0.24,0.752800964389681,1.07663706762806,0.0891129739749364
"223","turbot",0.586883526295424,0.428088411223143,0.72,0.831126409808739,1.06924582822398,0.0221758461491841
"224","turbot",0.248981273733079,1.36190643603913,0,0.62387136236384,0.987662622108474,0.0603443926917552
"225","turbot",0.461653175647371,1.15416390483733,0,0.54897678322885,0.924471189289326,0.0864582676587286
"226","turbot",0.902818565256894,0.896540374145843,0.36,0.692143696121937,1.1998128350234,0.10300095867055
"227","turbot",0.0988459624350071,1.25673008838203,0,0.550901771792722,0.952120533219112,0.0876402606327962
"228","turbot",1.24890737619717,0.966783025651239,0.68,0.858203506057139,0.972382878953511,0.0872770648829058
"229","turbot",0.459411389892921,0.192538743023761,0.76,0.917440474810841,1.05912817365301,0.00480428821229225
"230","turbot",0.467422304791398,1.17976988491137,0,0.583665431012986,0.900722760453055,0.0718336984833831
"231","turbot",0.253672434948385,0.116575486259535,0.76,0.909947457777375,0.797763230244625,0.00640387775152323
"232","turbot",0.798799508716911,0.756706585991196,0.16,0.67203849974633,1.02832237864744,0.0442872963722113
"233","turbot",0.886740207555704,1.32568820274901,0.12,0.623392229469149,1.0485945568196,0.0833449067604083
"234","turbot",0.653614806127734,0.535066664451733,0.56,0.803235451125962,1.06602272249495,0.0226696339478456
"235","turbot",0.78445313021075,1.49275424808729,0.04,0.623546009401967,1.02495254783456,0.120875405777401
"236","turbot",1.37058925931342,0.162236057105474,0.76,0.887708604074287,0.806613080680492,0.0223476550528498
"237","turbot",1.34768777957652,0.0992946628248319,0.76,0.93922583041836,0.598889123456915,0.0312787789315946
"238","turbot",0.121138149406761,1.27128670352977,0,0.601896570976285,0.936357922679411,0.0599735694210556
"239","turbot",0.353519416297786,0.925105594214983,0,0.598621713405764,0.962259867292637,0.0610160688946949
"240","turbot",1.24349620216526,0.349382017739117,0.76,0.860269708028748,0.710742396273488,0.042158547841464
"241","turbot",1.40752181899734,1.0955261484487,0.64,0.827376815682361,1.02050244292308,0.113263139150248
"242","turbot",0.993110358598642,0.632023351499811,0.6,0.769857117995246,0.963715889288822,0.0367396044677333
"243","turbot",1.20503059378825,1.06062051246408,0.36,0.690444376701154,0.972014946689149,0.102679337974004
"244","turbot",0.225974236149341,0.213771606562659,0.76,0.878522689410564,1.00780547653889,0.00629375729780684
"245","turbot",1.18325856537558,0.143312618834898,0.76,0.906230243711676,0.728421296080235,0.0160952494763263
"246","turbot",1.30369230138604,0.0802131704986095,0.76,0.94530344199013,0.641630784121853,0.0173942763663271
"247","turbot",0.83458313648589,0.813685357337818,0.2,0.657016111289389,1.05302651570989,0.0801261158379573
"248","turbot",0.548912041937001,1.32753391598817,0.08,0.582462033436205,0.876706621801013,0.0936446986999701
"249","turbot",1.16238232911564,1.29793768096715,0.36,0.736035180400671,1.23271268056782,0.145691283884812
"250","turbot",0.809979943558574,0.138128250022419,0.76,0.930740986190367,0.750710134906987,0.0108081486036166
"251","turbot",1.33995712827891,0.107985363691114,0.68,0.796671981500508,0.525393381223022,0.0435370170501963
"252","turbot",0.840602832497098,0.143228408647701,0.76,0.878358898827011,0.726617614100156,0.0296667437800243
"253","turbot",1.42109098378569,0.990215399768203,0.72,0.829136257074852,0.810244560760182,0.0735394789723884
"254","turbot",0.0105424867942929,1.343045696849,0,0.55108841733112,0.900428590042432,0.0619850628628838
"255","turbot",0.780516285449266,0.373937213793397,0.52,0.789033791877763,0.961061584762258,0.0222225935572564
"256","turbot",0.549246813403443,0.382259738515131,0.76,0.882954114471827,1.01579160528222,0.0281691633852467
"257","turbot",0.346735032275319,0.532185029005632,0.08,0.680005775374275,1.00727799062938,0.0350979913475864
"258","turbot",0.853981361025944,0.837585102184676,0.4,0.756941499790732,0.980470691211161,0.0810899116749518
"259","turbot",0.141387055045925,0.0820334142772481,0.64,0.780007107682307,0.892583263997308,0.00833619907290425
"260","turbot",1.47576521616429,1.21383865596727,0.68,0.856782762488617,0.996277414887424,0.106796101956711
"261","turbot",0.0420948851387948,0.539214376942255,0,0.517456401929809,0.928963096089105,0.0333542661393312
"262","turbot",1.22678345278837,0.604688856401481,0.76,0.92891804892441,0.71117495794997,0.0300284463861614
"263","turbot",1.07832214306109,0.998850050498731,0.64,0.692564147963469,0.857176014149014,0.108962051813695
"264","turbot",0.0729376554954797,0.899594465503469,0,0.590387538323462,0.850947625816331,0.0402419300177375
"265","turbot",0.0647344803437591,1.09024830954149,0,0.673898961225405,1.12466810752656,0.0468122891004925
"266","turbot",0.877261504414491,0.838313285610639,0.32,0.741057748799914,1.02008918394749,0.037765822592901
"267","turbot",0.517762989853509,0.786935313488357,0.68,0.818742239107043,1.01613810976022,0.0313007527843665
"268","turbot",0.178621360100806,0.704230038332753,0.08,0.591705887696895,0.842869143003184,0.0451656954743089
"269","turbot",0.745233422261663,1.29820731806103,0.32,0.658195426003762,0.981030444724274,0.133795122062832
"270","turbot",0.0857953458325937,0.390299877268262,0.24,0.736236496103956,1.04531955505697,0.012128892589568
